101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.155000		0.160000		-0.065118
0.156000		0.160000		-0.062575
0.157000		0.160000		-0.060150
0.158000		0.160000		-0.057838
0.159000		0.160000		-0.055633
0.160000		0.160000		-0.053529
0.161000		0.160000		-0.051520
0.162000		0.160000		-0.049602
0.163000		0.160000		-0.047770
0.164000		0.160000		-0.046020
0.165000		0.160000		-0.044347
0.166000		0.160000		-0.042747
0.167000		0.160000		-0.041217
0.168000		0.160000		-0.039753
0.169000		0.160000		-0.038352
0.170000		0.160000		-0.037011
0.171000		0.160000		-0.035727
0.172000		0.160000		-0.034497
0.173000		0.160000		-0.033319
0.174000		0.160000		-0.032189
0.175000		0.160000		-0.031106
0.176000		0.160000		-0.030068
0.177000		0.160000		-0.029072
0.178000		0.160000		-0.028116
0.179000		0.160000		-0.027198
0.180000		0.160000		-0.026318
0.181000		0.160000		-0.025472
0.182000		0.160000		-0.024660
0.183000		0.160000		-0.023879
0.184000		0.160000		-0.023129
0.185000		0.160000		-0.022408
0.186000		0.160000		-0.021715
0.187000		0.160000		-0.021048
0.188000		0.160000		-0.020406
0.189000		0.160000		-0.019789
0.190000		0.160000		-0.019195
0.191000		0.160000		-0.018623
0.192000		0.160000		-0.018072
0.193000		0.160000		-0.017542
0.194000		0.160000		-0.017031
0.195000		0.160000		-0.016538
0.196000		0.160000		-0.016064
0.197000		0.160000		-0.015606
0.198000		0.160000		-0.015165
0.199000		0.160000		-0.014739
0.200000		0.160000		-0.014329
0.100000		0.170000		-1.155747
0.101000		0.170000		-1.073527
0.102000		0.170000		-0.998428
0.103000		0.170000		-0.929727
0.104000		0.170000		-0.866785
0.105000		0.170000		-0.809033
0.106000		0.170000		-0.755969
0.107000		0.170000		-0.707144
0.108000		0.170000		-0.662159
0.109000		0.170000		-0.620658
0.110000		0.170000		-0.582322
0.111000		0.170000		-0.546866
0.112000		0.170000		-0.514035
0.113000		0.170000		-0.483600
0.114000		0.170000		-0.455352
0.115000		0.170000		-0.429107
0.116000		0.170000		-0.404696
0.117000		0.170000		-0.381968
0.118000		0.170000		-0.360786
0.119000		0.170000		-0.341024
0.120000		0.170000		-0.322571
0.121000		0.170000		-0.305324
0.122000		0.170000		-0.289190
0.123000		0.170000		-0.274084
0.124000		0.170000		-0.259928
0.125000		0.170000		-0.246653
0.126000		0.170000		-0.234192
0.127000		0.170000		-0.222489
0.128000		0.170000		-0.211487
0.129000		0.170000		-0.201139
0.130000		0.170000		-0.191397
0.131000		0.170000		-0.182221
0.132000		0.170000		-0.173571
0.133000		0.170000		-0.165413
0.134000		0.170000		-0.157713
0.135000		0.170000		-0.150442
0.136000		0.170000		-0.143571
0.137000		0.170000		-0.137075
0.138000		0.170000		-0.130930
0.139000		0.170000		-0.125113
0.140000		0.170000		-0.119605
0.141000		0.170000		-0.114386
0.142000		0.170000		-0.109438
0.143000		0.170000		-0.104746
0.144000		0.170000		-0.100294
0.145000		0.170000		-0.096067
0.146000		0.170000		-0.092052
0.147000		0.170000		-0.088238
0.148000		0.170000		-0.084612
0.149000		0.170000		-0.081164
0.150000		0.170000		-0.077883
0.151000		0.170000		-0.074761
0.152000		0.170000		-0.071788
0.153000		0.170000		-0.068956
0.154000		0.170000		-0.066258
0.155000		0.170000		-0.063686
0.156000		0.170000		-0.061234
0.157000		0.170000		-0.058894
0.158000		0.170000		-0.056661
0.159000		0.170000		-0.054530
0.160000		0.170000		-0.052495
0.161000		0.170000		-0.050551
0.162000		0.170000		-0.048694
0.163000		0.170000		-0.046918
0.164000		0.170000		-0.045221
0.165000		0.170000		-0.043597
0.166000		0.170000		-0.042043
0.167000		0.170000		-0.040557
0.168000		0.170000		-0.039133
0.169000		0.170000		-0.037770
0.170000		0.170000		-0.036465
0.171000		0.170000		-0.035214
0.172000		0.170000		-0.034015
0.173000		0.170000		-0.032866
0.174000		0.170000		-0.031763
0.175000		0.170000		-0.030706
0.176000		0.170000		-0.029692
0.177000		0.170000		-0.028718
0.178000		0.170000		-0.027783
0.179000		0.170000		-0.026886
0.180000		0.170000		-0.026024
0.181000		0.170000		-0.025195
0.182000		0.170000		-0.024400
0.183000		0.170000		-0.023634
0.184000		0.170000		-0.022899
0.185000		0.170000		-0.022191
0.186000		0.170000		-0.021511
0.187000		0.170000		-0.020856
0.188000		0.170000		-0.020226
0.189000		0.170000		-0.019619
0.190000		0.170000		-0.019035
0.191000		0.170000		-0.018472
0.192000		0.170000		-0.017931
0.193000		0.170000		-0.017408
0.194000		0.170000		-0.016905
0.195000		0.170000		-0.016420
0.196000		0.170000		-0.015952
0.197000		0.170000		-0.015501
0.198000		0.170000		-0.015066
0.199000		0.170000		-0.014646
0.200000		0.170000		-0.014241
0.100000		0.180000		-1.066397
0.101000		0.180000		-0.992103
0.102000		0.180000		-0.924144
0.103000		0.180000		-0.861883
0.104000		0.180000		-0.804757
0.105000		0.180000		-0.752266
0.106000		0.180000		-0.703965
0.107000		0.180000		-0.659460
0.108000		0.180000		-0.618396
0.109000		0.180000		-0.580458
0.110000		0.180000		-0.545365
0.111000		0.180000		-0.512864
0.112000		0.180000		-0.482726
0.113000		0.180000		-0.454749
0.114000		0.180000		-0.428748
0.115000		0.180000		-0.404558
0.116000		0.180000		-0.382027
0.117000		0.180000		-0.361023
0.118000		0.180000		-0.341420
0.119000		0.180000		-0.323109
0.120000		0.180000		-0.305988
0.121000		0.180000		-0.289965
0.122000		0.180000		-0.274957
0.123000		0.180000		-0.260888
0.124000		0.180000		-0.247687
0.125000		0.180000		-0.235292
0.126000		0.180000		-0.223644
0.127000		0.180000		-0.212690
0.128000		0.180000		-0.202381
0.129000		0.180000		-0.192672
0.130000		0.180000		-0.183522
0.131000		0.180000		-0.174893
0.132000		0.180000		-0.166749
0.133000		0.180000		-0.159060
0.134000		0.180000		-0.151795
0.135000		0.180000		-0.144927
0.136000		0.180000		-0.138430
0.137000		0.180000		-0.132280
0.138000		0.180000		-0.126457
0.139000		0.180000		-0.120939
0.140000		0.180000		-0.115708
0.141000		0.180000		-0.110748
0.142000		0.180000		-0.106040
0.143000		0.180000		-0.101571
0.144000		0.180000		-0.097326
0.145000		0.180000		-0.093293
0.146000		0.180000		-0.089458
0.147000		0.180000		-0.085811
0.148000		0.180000		-0.082342
0.149000		0.180000		-0.079039
0.150000		0.180000		-0.075894
0.151000		0.180000		-0.072899
0.152000		0.180000		-0.070044
0.153000		0.180000		-0.067323
0.154000		0.180000		-0.064727
0.155000		0.180000		-0.062251
0.156000		0.180000		-0.059888
0.157000		0.180000		-0.057633
0.158000		0.180000		-0.055479
0.159000		0.180000		-0.053421
0.160000		0.180000		-0.051454
0.161000		0.180000		-0.049574
0.162000		0.180000		-0.047777
0.163000		0.180000		-0.046057
0.164000		0.180000		-0.044412
0.165000		0.180000		-0.042838
0.166000		0.180000		-0.041330
0.167000		0.180000		-0.039887
0.168000		0.180000		-0.038504
0.169000		0.180000		-0.037179
0.170000		0.180000		-0.035909
0.171000		0.180000		-0.034691
0.172000		0.180000		-0.033524
0.173000		0.180000		-0.032403
0.174000		0.180000		-0.031329
0.175000		0.180000		-0.030297
0.176000		0.180000		-0.029307
0.177000		0.180000		-0.028356
0.178000		0.180000		-0.027443
0.179000		0.180000		-0.026565
0.180000		0.180000		-0.025722
0.181000		0.180000		-0.024911
0.182000		0.180000		-0.024132
0.183000		0.180000		-0.023382
0.184000		0.180000		-0.022661
0.185000		0.180000		-0.021968
0.186000		0.180000		-0.021300
0.187000		0.180000		-0.020658
0.188000		0.180000		-0.020039
0.189000		0.180000		-0.019443
0.190000		0.180000		-0.018869
0.191000		0.180000		-0.018316
0.192000		0.180000		-0.017783
0.193000		0.180000		-0.017270
0.194000		0.180000		-0.016774
0.195000		0.180000		-0.016297
0.196000		0.180000		-0.015836
0.197000		0.180000		-0.015392
0.198000		0.180000		-0.014963
0.199000		0.180000		-0.014549
0.200000		0.180000		-0.014149
0.100000		0.190000		-0.983951
0.101000		0.190000		-0.916849
0.102000		0.190000		-0.855376
0.103000		0.190000		-0.798975
0.104000		0.190000		-0.747149
0.105000		0.190000		-0.699459
0.106000		0.190000		-0.655512
0.107000		0.190000		-0.614960
0.108000		0.190000		-0.577491
0.109000		0.190000		-0.542825
0.110000		0.190000		-0.510714
0.111000		0.190000		-0.480932
0.112000		0.190000		-0.453279
0.113000		0.190000		-0.427572
0.114000		0.190000		-0.403649
0.115000		0.190000		-0.381361
0.116000		0.190000		-0.360575
0.117000		0.190000		-0.341171
0.118000		0.190000		-0.323038
0.119000		0.190000		-0.306078
0.120000		0.190000		-0.290200
0.121000		0.190000		-0.275321
0.122000		0.190000		-0.261367
0.123000		0.190000		-0.248269
0.124000		0.190000		-0.235965
0.125000		0.190000		-0.224397
0.126000		0.190000		-0.213513
0.127000		0.190000		-0.203265
0.128000		0.190000		-0.193609
0.129000		0.190000		-0.184505
0.130000		0.190000		-0.175915
0.131000		0.190000		-0.167804
0.132000		0.190000		-0.160142
0.133000		0.190000		-0.152899
0.134000		0.190000		-0.146047
0.135000		0.190000		-0.139563
0.136000		0.190000		-0.133422
0.137000		0.190000		-0.127604
0.138000		0.190000		-0.122089
0.139000		0.190000		-0.116858
0.140000		0.190000		-0.111894
0.141000		0.190000		-0.107181
0.142000		0.190000		-0.102704
0.143000		0.190000		-0.098450
0.144000		0.190000		-0.094406
0.145000		0.190000		-0.090559
0.146000		0.190000		-0.086899
0.147000		0.190000		-0.083415
0.148000		0.190000		-0.080097
0.149000		0.190000		-0.076935
0.150000		0.190000		-0.073923
0.151000		0.190000		-0.071050
0.152000		0.190000		-0.068311
0.153000		0.190000		-0.065697
0.154000		0.190000		-0.063203
0.155000		0.190000		-0.060821
0.156000		0.190000		-0.058546
0.157000		0.190000		-0.056372
0.158000		0.190000		-0.054295
0.159000		0.190000		-0.052310
0.160000		0.190000		-0.050410
0.161000		0.190000		-0.048594
0.162000		0.190000		-0.046855
0.163000		0.190000		-0.045192
0.164000		0.190000		-0.043598
0.165000		0.190000		-0.042073
0.166000		0.190000		-0.040611
0.167000		0.190000		-0.039210
0.168000		0.190000		-0.037868
0.169000		0.190000		-0.036580
0.170000		0.190000		-0.035346
0.171000		0.190000		-0.034161
0.172000		0.190000		-0.033025
0.173000		0.190000		-0.031934
0.174000		0.190000		-0.030886
0.175000		0.190000		-0.029881
0.176000		0.190000		-0.028915
0.177000		0.190000		-0.027987
0.178000		0.190000		-0.027095
0.179000		0.190000		-0.026237
0.180000		0.190000		-0.025413
0.181000		0.190000		-0.024620
0.182000		0.190000		-0.023858
0.183000		0.190000		-0.023124
0.184000		0.190000		-0.022418
0.185000		0.190000		-0.021738
0.186000		0.190000		-0.021084
0.187000		0.190000		-0.020454
0.188000		0.190000		-0.019847
0.189000		0.190000		-0.019262
0.190000		0.190000		-0.018698
0.191000		0.190000		-0.018155
0.192000		0.190000		-0.017631
0.193000		0.190000		-0.017126
0.194000		0.190000		-0.016639
0.195000		0.190000		-0.016169
0.196000		0.190000		-0.015716
0.197000		0.190000		-0.015278
0.198000		0.190000		-0.014856
0.199000		0.190000		-0.014448
0.200000		0.190000		-0.014054
0.100000		0.200000		-0.908114
0.101000		0.200000		-0.847517
0.102000		0.200000		-0.791921
0.103000		0.200000		-0.740836
0.104000		0.200000		-0.693825
0.105000		0.200000		-0.650503
0.106000		0.200000		-0.610523
0.107000		0.200000		-0.573579
0.108000		0.200000		-0.539394
0.109000		0.200000		-0.507722
0.110000		0.200000		-0.478342
0.111000		0.200000		-0.451056
0.112000		0.200000		-0.425685
0.113000		0.200000		-0.402068
0.114000		0.200000		-0.380059
0.115000		0.200000		-0.359527
0.116000		0.200000		-0.340353
0.117000		0.200000		-0.322430
0.118000		0.200000		-0.305659
0.119000		0.200000		-0.289953
0.120000		0.200000		-0.275229
0.121000		0.200000		-0.261415
0.122000		0.200000		-0.248443
0.123000		0.200000		-0.236252
0.124000		0.200000		-0.224785
0.125000		0.200000		-0.213991
0.126000		0.200000		-0.203823
0.127000		0.200000		-0.194239
0.128000		0.200000		-0.185197
0.129000		0.200000		-0.176661
0.130000		0.200000		-0.168599
0.131000		0.200000		-0.160977
0.132000		0.200000		-0.153769
0.133000		0.200000		-0.146948
0.134000		0.200000		-0.140489
0.135000		0.200000		-0.134369
0.136000		0.200000		-0.128567
0.137000		0.200000		-0.123064
0.138000		0.200000		-0.117843
0.139000		0.200000		-0.112885
0.140000		0.200000		-0.108175
0.141000		0.200000		-0.103700
0.142000		0.200000		-0.099444
0.143000		0.200000		-0.095397
0.144000		0.200000		-0.091545
0.145000		0.200000		-0.087878
0.146000		0.200000		-0.084385
0.147000		0.200000		-0.081058
0.148000		0.200000		-0.077886
0.149000		0.200000		-0.074862
0.150000		0.200000		-0.071977
0.151000		0.200000		-0.069224
0.152000		0.200000		-0.066596
0.153000		0.200000		-0.064087
0.154000		0.200000		-0.061690
0.155000		0.200000		-0.059400
0.156000		0.200000		-0.057211
0.157000		0.200000		-0.055118
0.158000		0.200000		-0.053116
0.159000		0.200000		-0.051201
0.160000		0.200000		-0.049368
0.161000		0.200000		-0.047614
0.162000		0.200000		-0.045934
0.163000		0.200000		-0.044324
0.164000		0.200000		-0.042782
0.165000		0.200000		-0.041305
0.166000		0.200000		-0.039888
0.167000		0.200000		-0.038530
0.168000		0.200000		-0.037227
0.169000		0.200000		-0.035977
0.170000		0.200000		-0.034777
0.171000		0.200000		-0.033626
0.172000		0.200000		-0.032520
0.173000		0.200000		-0.031458
0.174000		0.200000		-0.030438
0.175000		0.200000		-0.029459
0.176000		0.200000		-0.028517
0.177000		0.200000		-0.027611
0.178000		0.200000		-0.026741
0.179000		0.200000		-0.025904
0.180000		0.200000		-0.025098
0.181000		0.200000		-0.024324
0.182000		0.200000		-0.023578
0.183000		0.200000		-0.022860
0.184000		0.200000		-0.022169
0.185000		0.200000		-0.021503
0.186000		0.200000		-0.020862
0.187000		0.200000		-0.020244
0.188000		0.200000		-0.019649
0.189000		0.200000		-0.019075
0.190000		0.200000		-0.018522
0.191000		0.200000		-0.017989
0.192000		0.200000		-0.017474
0.193000		0.200000		-0.016978
0.194000		0.200000		-0.016499
0.195000		0.200000		-0.016037
0.196000		0.200000		-0.015591
0.197000		0.200000		-0.015160
0.198000		0.200000		-0.014745
0.199000		0.200000		-0.014343
0.200000		0.200000		-0.013955
0.100000		0.210000		-0.838539
0.101000		0.210000		-0.783812
0.102000		0.210000		-0.733527
0.103000		0.210000		-0.687252
0.104000		0.210000		-0.644605
0.105000		0.210000		-0.605246
0.106000		0.210000		-0.568871
0.107000		0.210000		-0.535209
0.108000		0.210000		-0.504017
0.109000		0.210000		-0.475077
0.110000		0.210000		-0.448194
0.111000		0.210000		-0.423191
0.112000		0.210000		-0.399911
0.113000		0.210000		-0.378210
0.114000		0.210000		-0.357960
0.115000		0.210000		-0.339043
0.116000		0.210000		-0.321354
0.117000		0.210000		-0.304797
0.118000		0.210000		-0.289284
0.119000		0.210000		-0.274737
0.120000		0.210000		-0.261083
0.121000		0.210000		-0.248256
0.122000		0.210000		-0.236196
0.123000		0.210000		-0.224847
0.124000		0.210000		-0.214160
0.125000		0.210000		-0.204089
0.126000		0.210000		-0.194590
0.127000		0.210000		-0.185624
0.128000		0.210000		-0.177157
0.129000		0.210000		-0.169155
0.130000		0.210000		-0.161588
0.131000		0.210000		-0.154427
0.132000		0.210000		-0.147646
0.133000		0.210000		-0.141223
0.134000		0.210000		-0.135133
0.135000		0.210000		-0.129358
0.136000		0.210000		-0.123877
0.137000		0.210000		-0.118673
0.138000		0.210000		-0.113729
0.139000		0.210000		-0.109031
0.140000		0.210000		-0.104564
0.141000		0.210000		-0.100315
0.142000		0.210000		-0.096270
0.143000		0.210000		-0.092420
0.144000		0.210000		-0.088752
0.145000		0.210000		-0.085257
0.146000		0.210000		-0.081926
0.147000		0.210000		-0.078748
0.148000		0.210000		-0.075717
0.149000		0.210000		-0.072825
0.150000		0.210000		-0.070063
0.151000		0.210000		-0.067426
0.152000		0.210000		-0.064906
0.153000		0.210000		-0.062498
0.154000		0.210000		-0.060197
0.155000		0.210000		-0.057995
0.156000		0.210000		-0.055890
0.157000		0.210000		-0.053875
0.158000		0.210000		-0.051947
0.159000		0.210000		-0.050100
0.160000		0.210000		-0.048332
0.161000		0.210000		-0.046638
0.162000		0.210000		-0.045015
0.163000		0.210000		-0.043459
0.164000		0.210000		-0.041967
0.165000		0.210000		-0.040536
0.166000		0.210000		-0.039164
0.167000		0.210000		-0.037847
0.168000		0.210000		-0.036584
0.169000		0.210000		-0.035371
0.170000		0.210000		-0.034206
0.171000		0.210000		-0.033087
0.172000		0.210000		-0.032012
0.173000		0.210000		-0.030979
0.174000		0.210000		-0.029986
0.175000		0.210000		-0.029032
0.176000		0.210000		-0.028114
0.177000		0.210000		-0.027231
0.178000		0.210000		-0.026382
0.179000		0.210000		-0.025565
0.180000		0.210000		-0.024779
0.181000		0.210000		-0.024022
0.182000		0.210000		-0.023293
0.183000		0.210000		-0.022591
0.184000		0.210000		-0.021915
0.185000		0.210000		-0.021263
0.186000		0.210000		-0.020635
0.187000		0.210000		-0.020030
0.188000		0.210000		-0.019447
0.189000		0.210000		-0.018884
0.190000		0.210000		-0.018342
0.191000		0.210000		-0.017818
0.192000		0.210000		-0.017313
0.193000		0.210000		-0.016826
0.194000		0.210000		-0.016355
0.195000		0.210000		-0.015901
0.196000		0.210000		-0.015463
0.197000		0.210000		-0.015039
0.198000		0.210000		-0.014630
0.199000		0.210000		-0.014235
0.200000		0.210000		-0.013853
0.100000		0.220000		-0.774843
0.101000		0.220000		-0.725404
0.102000		0.220000		-0.679908
0.103000		0.220000		-0.637978
0.104000		0.220000		-0.599278
0.105000		0.220000		-0.563508
0.106000		0.220000		-0.530402
0.107000		0.220000		-0.499720
0.108000		0.220000		-0.471249
0.109000		0.220000		-0.444795
0.110000		0.220000		-0.420187
0.111000		0.220000		-0.397269
0.112000		0.220000		-0.375899
0.113000		0.220000		-0.355952
0.114000		0.220000		-0.337313
0.115000		0.220000		-0.319878
0.116000		0.220000		-0.303554
0.117000		0.220000		-0.288253
0.118000		0.220000		-0.273899
0.119000		0.220000		-0.260421
0.120000		0.220000		-0.247755
0.121000		0.220000		-0.235841
0.122000		0.220000		-0.224625
0.123000		0.220000		-0.214058
0.124000		0.220000		-0.204095
0.125000		0.220000		-0.194694
0.126000		0.220000		-0.185817
0.127000		0.220000		-0.177430
0.128000		0.220000		-0.169499
0.129000		0.220000		-0.161995
0.130000		0.220000		-0.154891
0.131000		0.220000		-0.148161
0.132000		0.220000		-0.141782
0.133000		0.220000		-0.135732
0.134000		0.220000		-0.129990
0.135000		0.220000		-0.124539
0.136000		0.220000		-0.119360
0.137000		0.220000		-0.114439
0.138000		0.220000		-0.109759
0.139000		0.220000		-0.105307
0.140000		0.220000		-0.101069
0.141000		0.220000		-0.097034
0.142000		0.220000		-0.093191
0.143000		0.220000		-0.089528
0.144000		0.220000		-0.086035
0.145000		0.220000		-0.082705
0.146000		0.220000		-0.079527
0.147000		0.220000		-0.076494
0.148000		0.220000		-0.073597
0.149000		0.220000		-0.070831
0.150000		0.220000		-0.068188
0.151000		0.220000		-0.065662
0.152000		0.220000		-0.063246
0.153000		0.220000		-0.060936
0.154000		0.220000		-0.058726
0.155000		0.220000		-0.056610
0.156000		0.220000		-0.054585
0.157000		0.220000		-0.052646
0.158000		0.220000		-0.050789
0.159000		0.220000		-0.049010
0.160000		0.220000		-0.047304
0.161000		0.220000		-0.045669
0.162000		0.220000		-0.044101
0.163000		0.220000		-0.042598
0.164000		0.220000		-0.041155
0.165000		0.220000		-0.039771
0.166000		0.220000		-0.038442
0.167000		0.220000		-0.037166
0.168000		0.220000		-0.035941
0.169000		0.220000		-0.034764
0.170000		0.220000		-0.033633
0.171000		0.220000		-0.032546
0.172000		0.220000		-0.031501
0.173000		0.220000		-0.030497
0.174000		0.220000		-0.029531
0.175000		0.220000		-0.028602
0.176000		0.220000		-0.027708
0.177000		0.220000		-0.026848
0.178000		0.220000		-0.026020
0.179000		0.220000		-0.025223
0.180000		0.220000		-0.024455
0.181000		0.220000		-0.023716
0.182000		0.220000		-0.023004
0.183000		0.220000		-0.022318
0.184000		0.220000		-0.021657
0.185000		0.220000		-0.021019
0.186000		0.220000		-0.020405
0.187000		0.220000		-0.019812
0.188000		0.220000		-0.019240
0.189000		0.220000		-0.018689
0.190000		0.220000		-0.018157
0.191000		0.220000		-0.017644
0.192000		0.220000		-0.017148
0.193000		0.220000		-0.016670
0.194000		0.220000		-0.016208
0.195000		0.220000		-0.015762
0.196000		0.220000		-0.015331
0.197000		0.220000		-0.014914
0.198000		0.220000		-0.014512
0.199000		0.220000		-0.014123
0.200000		0.220000		-0.013747
0.100000		0.230000		-0.716632
0.101000		0.230000		-0.671949
0.102000		0.230000		-0.630766
0.103000		0.230000		-0.592753
0.104000		0.230000		-0.557615
0.105000		0.230000		-0.525090
0.106000		0.230000		-0.494942
0.107000		0.230000		-0.466962
0.108000		0.230000		-0.440959
0.109000		0.230000		-0.416765
0.110000		0.230000		-0.394227
0.111000		0.230000		-0.373206
0.112000		0.230000		-0.353580
0.113000		0.230000		-0.335234
0.114000		0.230000		-0.318069
0.115000		0.230000		-0.301990
0.116000		0.230000		-0.286916
0.117000		0.230000		-0.272769
0.118000		0.230000		-0.259479
0.119000		0.230000		-0.246985
0.120000		0.230000		-0.235229
0.121000		0.230000		-0.224156
0.122000		0.230000		-0.213720
0.123000		0.230000		-0.203876
0.124000		0.230000		-0.194583
0.125000		0.230000		-0.185804
0.126000		0.230000		-0.177505
0.127000		0.230000		-0.169654
0.128000		0.230000		-0.162223
0.129000		0.230000		-0.155183
0.130000		0.230000		-0.148512
0.131000		0.230000		-0.142184
0.132000		0.230000		-0.136180
0.133000		0.230000		-0.130480
0.134000		0.230000		-0.125065
0.135000		0.230000		-0.119918
0.136000		0.230000		-0.115024
0.137000		0.230000		-0.110368
0.138000		0.230000		-0.105936
0.139000		0.230000		-0.101716
0.140000		0.230000		-0.097696
0.141000		0.230000		-0.093864
0.142000		0.230000		-0.090210
0.143000		0.230000		-0.086726
0.144000		0.230000		-0.083400
0.145000		0.230000		-0.080226
0.146000		0.230000		-0.077194
0.147000		0.230000		-0.074298
0.148000		0.230000		-0.071531
0.149000		0.230000		-0.068885
0.150000		0.230000		-0.066355
0.151000		0.230000		-0.063935
0.152000		0.230000		-0.061620
0.153000		0.230000		-0.059403
0.154000		0.230000		-0.057281
0.155000		0.230000		-0.055249
0.156000		0.230000		-0.053302
0.157000		0.230000		-0.051436
0.158000		0.230000		-0.049647
0.159000		0.230000		-0.047932
0.160000		0.230000		-0.046288
0.161000		0.230000		-0.044710
0.162000		0.230000		-0.043196
0.163000		0.230000		-0.041743
0.164000		0.230000		-0.040348
0.165000		0.230000		-0.039009
0.166000		0.230000		-0.037723
0.167000		0.230000		-0.036487
0.168000		0.230000		-0.035299
0.169000		0.230000		-0.034157
0.170000		0.230000		-0.033060
0.171000		0.230000		-0.032005
0.172000		0.230000		-0.030990
0.173000		0.230000		-0.030013
0.174000		0.230000		-0.029074
0.175000		0.230000		-0.028170
0.176000		0.230000		-0.027300
0.177000		0.230000		-0.026462
0.178000		0.230000		-0.025655
0.179000		0.230000		-0.024877
0.180000		0.230000		-0.024128
0.181000		0.230000		-0.023407
0.182000		0.230000		-0.022711
0.183000		0.230000		-0.022041
0.184000		0.230000		-0.021395
0.185000		0.230000		-0.020771
0.186000		0.230000		-0.020170
0.187000		0.230000		-0.019590
0.188000		0.230000		-0.019030
0.189000		0.230000		-0.018490
0.190000		0.230000		-0.017969
0.191000		0.230000		-0.017466
0.192000		0.230000		-0.016979
0.193000		0.230000		-0.016510
0.194000		0.230000		-0.016057
0.195000		0.230000		-0.015618
0.196000		0.230000		-0.015195
0.197000		0.230000		-0.014786
0.198000		0.230000		-0.014390
0.199000		0.230000		-0.014008
0.200000		0.230000		-0.013638
0.100000		0.240000		-0.663510
0.101000		0.240000		-0.623097
0.102000		0.240000		-0.585793
0.103000		0.240000		-0.551307
0.104000		0.240000		-0.519381
0.105000		0.240000		-0.489785
0.106000		0.240000		-0.462311
0.107000		0.240000		-0.436775
0.108000		0.240000		-0.413009
0.109000		0.240000		-0.390864
0.110000		0.240000		-0.370206
0.111000		0.240000		-0.350911
0.112000		0.240000		-0.332871
0.113000		0.240000		-0.315986
0.114000		0.240000		-0.300164
0.115000		0.240000		-0.285326
0.116000		0.240000		-0.271395
0.117000		0.240000		-0.258304
0.118000		0.240000		-0.245991
0.119000		0.240000		-0.234401
0.120000		0.240000		-0.223480
0.121000		0.240000		-0.213183
0.122000		0.240000		-0.203465
0.123000		0.240000		-0.194288
0.124000		0.240000		-0.185614
0.125000		0.240000		-0.177411
0.126000		0.240000		-0.169647
0.127000		0.240000		-0.162294
0.128000		0.240000		-0.155325
0.129000		0.240000		-0.148718
0.130000		0.240000		-0.142448
0.131000		0.240000		-0.136496
0.132000		0.240000		-0.130842
0.133000		0.240000		-0.125469
0.134000		0.240000		-0.120359
0.135000		0.240000		-0.115498
0.136000		0.240000		-0.110870
0.137000		0.240000		-0.106464
0.138000		0.240000		-0.102265
0.139000		0.240000		-0.098264
0.140000		0.240000		-0.094448
0.141000		0.240000		-0.090808
0.142000		0.240000		-0.087334
0.143000		0.240000		-0.084017
0.144000		0.240000		-0.080850
0.145000		0.240000		-0.077823
0.146000		0.240000		-0.074931
0.147000		0.240000		-0.072166
0.148000		0.240000		-0.069521
0.149000		0.240000		-0.066990
0.150000		0.240000		-0.064569
0.151000		0.240000		-0.062250
0.152000		0.240000		-0.060030
0.153000		0.240000		-0.057904
0.154000		0.240000		-0.055866
0.155000		0.240000		-0.053913
0.156000		0.240000		-0.052041
0.157000		0.240000		-0.050246
0.158000		0.240000		-0.048523
0.159000		0.240000		-0.046871
0.160000		0.240000		-0.045285
0.161000		0.240000		-0.043763
0.162000		0.240000		-0.042301
0.163000		0.240000		-0.040898
0.164000		0.240000		-0.039549
0.165000		0.240000		-0.038254
0.166000		0.240000		-0.037008
0.167000		0.240000		-0.035811
0.168000		0.240000		-0.034660
0.169000		0.240000		-0.033554
0.170000		0.240000		-0.032489
0.171000		0.240000		-0.031464
0.172000		0.240000		-0.030479
0.173000		0.240000		-0.029530
0.174000		0.240000		-0.028616
0.175000		0.240000		-0.027737
0.176000		0.240000		-0.026889
0.177000		0.240000		-0.026073
0.178000		0.240000		-0.025287
0.179000		0.240000		-0.024529
0.180000		0.240000		-0.023799
0.181000		0.240000		-0.023095
0.182000		0.240000		-0.022416
0.183000		0.240000		-0.021761
0.184000		0.240000		-0.021130
0.185000		0.240000		-0.020520
0.186000		0.240000		-0.019932
0.187000		0.240000		-0.019365
0.188000		0.240000		-0.018817
0.189000		0.240000		-0.018288
0.190000		0.240000		-0.017777
0.191000		0.240000		-0.017284
0.192000		0.240000		-0.016807
0.193000		0.240000		-0.016347
0.194000		0.240000		-0.015902
0.195000		0.240000		-0.015472
0.196000		0.240000		-0.015056
0.197000		0.240000		-0.014654
0.198000		0.240000		-0.014265
0.199000		0.240000		-0.013890
0.200000		0.240000		-0.013526
0.100000		0.250000		-0.615087
0.101000		0.250000		-0.578506
0.102000		0.250000		-0.544685
0.103000		0.250000		-0.513372
0.104000		0.250000		-0.484339
0.105000		0.250000		-0.457383
0.106000		0.250000		-0.432322
0.107000		0.250000		-0.408995
0.108000		0.250000		-0.387253
0.109000		0.250000		-0.366965
0.110000		0.250000		-0.348011
0.111000		0.250000		-0.330284
0.112000		0.250000		-0.313686
0.113000		0.250000		-0.298129
0.114000		0.250000		-0.283533
0.115000		0.250000		-0.269826
0.116000		0.250000		-0.256939
0.117000		0.250000		-0.244815
